customer_id,customer_name,account_type,transaction_amount,transaction_type,city
3312,Adrian Brown,Current,5325.1275000000005,Credit,East Danabury
3313,Brian Bell,Savings,49506.5235,Debit,Foxville
3314,Kristen Figueroa,Savings,33286.68,Credit,South Ericton
3315,Melissa Young,Savings,679.4655,Credit,East Williamfort
3316,Leslie Jenkins,Current,19712.8995,Credit,Port Lindaburgh
3317,Kevin Crawford,Savings,126.6825,Debit,East Lucas
3318,Jonathan Martinez,Savings,23282.8365,Credit,Rodriguezside
3319,Ann Smith,Current,11128.655999999999,Credit,Lake Alexandra
3320,Courtney Perez,Current,40699.8795,Credit,Vanceview
3321,Jesse Hernandez,Current,16197.636,Debit,Thompsonview
3322,Pamela Meadows,Savings,40693.1805,Debit,North Noahburgh
3323,Jennifer Garza,Savings,14905.9575,Debit,Port Iantown
3324,Edward Smith,Savings,30606.439500000004,Debit,Port Daniel
3325,Julie Prince,Current,12339.138,Credit,East Rachelberg
3326,Susan Dean,Current,12507.264000000001,Debit,Amymouth
3327,Mary Hall,Savings,19485.8895,Credit,Port Benjaminton
3328,Juan Hubbard,Current,29047.966500000002,Credit,New Darrenland
3329,Juan Williams,Savings,40854.544499999996,Debit,East Brandy
3330,Becky Ortiz PhD,Savings,22315.303499999998,Credit,Anthonyborough
3331,Paul Bullock,Savings,9431.551500000001,Credit,Smithchester
3332,Morgan Ferguson DDS,Savings,25108.734000000004,Debit,Lake Morganstad
3333,Craig Lutz,Savings,40104.571500000005,Debit,New Christy
3334,Seth Wright,Savings,51244.494,Credit,Woodland
3335,Danielle Smith,Current,14117.817000000001,Debit,New Catherine
3336,Thomas Walker,Current,50064.1575,Credit,Patricialand
3337,Andrea Gonzalez,Savings,31936.863,Debit,Richardland
3338,Alan Erickson,Current,51026.997,Debit,Rollinston
3339,Erin Zavala,Savings,5982.343500000001,Debit,Parkertown
3340,Jennifer Hoffman,Savings,15869.826000000001,Debit,South Amandaborough
3341,Taylor May,Current,2208.906,Credit,Port Nicholas
3342,John Dickson,Current,20475.798,Credit,Kevinhaven
3343,Kenneth Richards,Current,1784.4015000000002,Debit,North Mathewside
3344,Erin Sutton,Current,17879.379,Credit,South Richardfurt
3345,Jessica Cross,Savings,26476.2645,Credit,Port Ashley
3346,Andrew Cole,Savings,45424.65900000001,Debit,New Sarah
3347,Tiffany Herrera,Current,32250.351,Credit,Pricestad
3348,Catherine Morgan,Current,46498.2735,Credit,New Robertmouth
3349,Aaron Cruz III,Current,8528.037,Credit,Lake Matthewbury
3350,Allison Ferguson,Savings,34665.813,Debit,Blackburnmouth
3351,Alexandra Brown,Current,48112.1655,Credit,Collinsburgh
3352,Emma Baker,Savings,14445.837000000001,Credit,Knappchester
3353,Billy Mccormick,Savings,37874.5395,Debit,Taylorview
3354,Austin Shaw,Savings,16769.466,Credit,Douglasville
3355,Sabrina Harris,Savings,6866.349,Debit,North Tonya
3356,Alexandra Gonzales,Current,19941.012,Debit,Rogersville
3357,William Brock,Savings,9414.363,Debit,Lake Johnbury
3358,Laura Rodriguez,Savings,29636.323500000002,Debit,South Brittany
3359,Wanda Johns,Current,7615.450500000001,Credit,Port Eddie
3360,Barry Avery,Current,32843.6325,Credit,Brendafurt
3361,Marc Bass,Savings,49318.6785,Credit,North Robert
3362,Steven Garrett,Savings,34256.2395,Credit,Jamesfort
3363,Robert Reynolds,Savings,41472.364499999996,Debit,West Joannfurt
3364,Casey Fry,Savings,10932.096000000001,Credit,Washingtonbury
3365,Kyle George,Current,20803.555500000002,Debit,Ericaland
3366,Chris Castaneda,Current,43538.9325,Credit,Joshuatown
3367,Curtis Robinson,Savings,25574.5035,Credit,Millerstad
3368,Tyler Oconnor,Current,32823.1995,Credit,Port Tracyside
3369,Michael Brown,Current,16238.8485,Debit,Port Nicolemouth
3370,Jessica Hickman,Savings,934.5105,Credit,Deborahfurt
3371,Brent Mendoza,Current,44243.661,Debit,Ashleymouth
3372,Anthony Myers,Savings,12872.517000000002,Credit,Brendashire
3373,Martin Reilly,Current,4977.84,Debit,Benitezmouth
3374,Dakota Kemp,Current,46703.831999999995,Debit,Lake Christopherville
3375,Jessica Turner,Savings,45333.61350000001,Debit,Amyport
3376,Mark Parrish,Savings,16775.5245,Credit,Tiffanymouth
3377,James Edwards,Savings,23937.879,Credit,Nelsonfurt
3378,Steven Flowers,Current,46770.12900000001,Debit,Masseystad
3379,Zachary Johnson,Current,32708.2035,Debit,Johnnyborough
3380,Antonio Roberts,Current,51729.384000000005,Credit,New Lydia
3381,Bobby Smith,Current,49799.8725,Debit,East Michaelfort
3382,Blake Garcia,Current,6911.8665,Credit,Austinborough
3383,Heather Porter,Current,23627.540999999997,Debit,Port Brent
3384,Tamara Moore,Savings,18104.5305,Credit,Gibsonbury
3385,Michael Williams,Current,21757.071,Debit,Bakerton
3386,Emily Smith,Savings,12516.829500000002,Debit,Lake Jamie
3387,Kristina Greene,Current,24314.482500000002,Credit,Johntown
3388,Nicholas Brown,Current,18701.518500000002,Credit,Ricardoburgh
3389,Chad Nelson,Current,14248.458,Debit,South Erinside
3390,Angela Mccarty,Savings,10599.057,Debit,Garciaport
3391,Shawn Webster,Savings,11497.594500000001,Debit,Warnerton
3392,William Garcia,Savings,31425.219,Credit,West Leah
3393,Donna Lopez,Savings,42378.168000000005,Credit,South Morganport
3394,Michelle Farley,Savings,39071.6655,Credit,Lake Glennville
3395,Joan Hernandez,Savings,11415.831,Credit,Mataland
3396,Casey Ramirez,Savings,16227.939,Credit,Loribury
3397,Paul Hayes,Savings,26730.858,Credit,Martinburgh
3398,Emily Taylor,Current,52360.0875,Credit,Lake Alvin
3399,Stephanie Combs,Current,1897.203,Debit,South Brendaport
3400,Jacob Montes,Savings,17660.2125,Credit,Alvarezside
3401,Barbara Crane,Current,8373.9495,Credit,South Corey
3402,Michaela Jones,Current,51748.36800000001,Credit,Breannaberg
3403,Amy Burton,Current,31592.253,Credit,Curtisland
3404,Lisa Davis,Savings,42425.019,Debit,Gravesville
3405,Johnny Scott,Current,19356.214500000002,Credit,South Nicholasfort
3406,David Ray,Savings,37070.733,Debit,East Michelletown
3407,Kathleen Rice,Current,13493.938500000002,Credit,Sellerschester
3408,Michael Robinson,Savings,36878.5515,Debit,Davisshire
3409,Benjamin Pruitt,Savings,2095.905,Debit,Port William
3410,Lisa Price,Savings,26736.3285,Debit,Chelseyville
3411,Jessica Guzman,Current,14086.128,Credit,Smithstad
3412,Natalie Reed DDS,Savings,49576.2645,Debit,Guzmanmouth
3413,Benjamin Anderson,Current,49922.187000000005,Debit,Wilsonview
3414,Heather Dougherty,Current,22470.483,Credit,Kochside
3415,Richard Davis,Current,22550.839500000002,Credit,Lake Jamesstad
3416,Daniel Russell,Current,21744.8175,Credit,Lake Kathrynton
3417,Nina Moore,Current,44101.1655,Credit,Lake Patricia
3418,Christina Gomez,Savings,47033.626500000006,Credit,Port Sarah
3419,Holly Davis,Savings,25338.327,Credit,Cassieberg
3420,Charles Brown,Savings,7424.151,Credit,Michelletown
3421,Andrew Moreno,Savings,39316.200000000004,Credit,South Beckyhaven
3422,Scott Robinson,Savings,36892.611000000004,Credit,West Brooke
3423,Christine Miller,Savings,47331.6585,Debit,South Douglasfurt
3424,Christopher Hernandez,Current,38477.586,Credit,Port Jamesview
3425,Tammy Oneill,Current,16831.3845,Credit,Robertsfort
3426,Kelsey Myers,Savings,2075.2200000000003,Credit,New Shawnburgh
3427,Mike Herrera,Current,3072.6255,Credit,Douglaston
3428,Michelle Lewis,Savings,33927.579,Debit,Mckaymouth
3429,Joshua Snow,Savings,46381.923,Credit,Courtneyshire
3430,Jean Ramirez,Current,48920.6655,Credit,Port David
3431,Paul Phillips,Savings,26026.3185,Credit,North Nicholas
3432,James Glover,Savings,23311.533,Credit,Port Robert
3433,Kimberly Cooper,Savings,37374.9705,Credit,South Kerryton
3434,Dawn Contreras,Current,15905.169000000002,Debit,Port Thomas
3435,Charles Ramos,Current,52210.357500000006,Credit,Wrightchester
3436,Cameron Randolph,Savings,33404.857500000006,Debit,Lake Monicafort
3437,Bob Oconnor,Current,24290.889000000003,Debit,Port Jamesshire
3438,Sergio Berry,Current,3858.309,Debit,Stokesland
3439,James Owen,Current,23122.911,Debit,West Janet
3440,Andrew Frank,Savings,45573.601500000004,Debit,Port Coryburgh
3441,Ashley Hoffman,Savings,33478.3995,Debit,West Jennifer
3442,Katherine King,Current,28140.756,Credit,East Charlesstad
3443,John Key,Current,37217.743500000004,Credit,Lake Williamland
3444,Ryan Hall,Current,27621.321,Debit,Samanthaberg
3445,Angela Johnson,Savings,23936.808,Credit,West Brookeville
3446,Kimberly Gonzalez,Savings,50518.3035,Debit,South Ronaldberg
3447,Dillon Ramos,Current,36258.705,Credit,Port Brianna
3448,William Hale,Current,7649.544,Debit,Olsenfort
3449,Colleen Wright,Current,21541.3065,Credit,Garciashire
3450,Jacqueline Jensen,Current,49291.8615,Debit,North Phyllis
3451,Justin Lambert,Current,19023.196500000002,Debit,South Wanda
3452,Robert Jones,Current,32866.617000000006,Debit,Lake Christineport
3453,George Simpson,Current,27487.0155,Debit,North Andrewside
3454,Robert Hoover,Savings,39313.3965,Credit,Cranestad
3455,Carol Montgomery,Current,52473.13050000001,Debit,South Anthony
3456,Wayne Hernandez,Savings,28010.7765,Debit,South Terrifurt
3457,Jesse Mcneil,Current,6204.366,Debit,Danielville
3458,Marcus Kline,Current,4693.8675,Credit,Morganberg
3459,Michael Davis,Current,11397.204,Credit,Ayalachester
3460,Virginia Leblanc,Savings,38891.779500000004,Debit,Luisside
3461,Kimberly Fields,Current,12094.3095,Debit,Susanfort
3462,Jerry Miller,Savings,43654.0335,Debit,West Breannaton
3463,Curtis Wang,Current,36291.0135,Credit,Heatherborough
3464,Steven Peters,Current,17224.6515,Credit,Erinton
3465,Hannah Kelly,Savings,27176.121000000003,Debit,North Kerri
3466,Brendan Johnson,Savings,51060.7335,Credit,New Robertland
3467,Jasmine Williams,Savings,9019.9935,Credit,Wileyberg
3468,Michael White,Savings,31001.565000000002,Debit,West Andrew
3469,Valerie Hines,Current,19468.743000000002,Credit,Christinaborough
3470,Ariana Guzman,Savings,38969.721,Debit,Burnsland
3471,Kerri Davis,Savings,35447.937000000005,Debit,Port Crystalton
3472,Andre Woods,Current,42986.275499999996,Credit,Martinbury
3473,Belinda Mccoy,Current,1007.5590000000001,Credit,Michaelberg
3474,Thomas Rivera,Savings,25607.305500000002,Debit,Kellyton
3475,David Herring,Current,44361.702,Credit,East Eugene
3476,Bradley Randolph,Savings,23648.9085,Debit,Parkerhaven
3477,Kelly Lucero,Savings,23141.496000000003,Debit,Rosalesfurt
3478,John Watson,Savings,43321.362,Credit,North Georgeburgh
3479,Melissa Jones,Savings,46713.9225,Debit,West Karenside
3480,Rachel Smith,Savings,39911.655,Debit,Jonesland
3481,Rachel Zhang,Savings,15134.8785,Debit,Brucefurt
3482,Christian Campbell,Savings,32918.5605,Credit,New Kendraborough
3483,Heidi Wolf,Savings,35325.8955,Credit,Morganmouth
3484,Matthew Steele,Current,3079.1040000000003,Credit,Lake Sandra
3485,Craig Hanson,Current,10296.499500000002,Debit,Port Christopher
3486,Gerald Lee MD,Current,30588.736500000003,Credit,Gregoryville
3487,Jeremy James,Savings,39692.0475,Debit,Gordonhaven
3488,Donald Lara,Savings,10276.801500000001,Debit,Lake Darlene
3489,Mary Garcia,Savings,42422.1945,Debit,North Thomasside
3490,Ronald Ortiz,Current,31843.98,Debit,Colemouth
3491,Brenda Mendoza,Current,39148.7145,Credit,Amandaland
3492,Brenda Goodwin,Savings,29295.294,Credit,Meganfort
3493,John Miller,Current,27181.171500000004,Credit,Edwardsview
3494,Daniel Stewart,Current,26110.728000000003,Credit,New Derrickfort
3495,John Simpson,Savings,39426.355500000005,Credit,Sanchezbury
3496,Brian Stewart,Savings,40527.984000000004,Credit,New Stevenborough
3497,Mary Knight,Current,5598.894,Credit,Michelleberg
3498,Willie Mcdonald,Current,14844.627,Credit,Lake Charles
3499,Michael Johnson,Current,34032.9885,Debit,North Stephen
3500,Jeffrey Stewart,Savings,614.04,Debit,North Eugeneland
3501,Anthony Dennis,Savings,42856.422,Credit,South Ashley
3502,Kristin Turner,Current,28788.228000000003,Credit,Port Williamfort
3503,Cynthia Graham,Savings,37341.717000000004,Debit,New Michael
3504,Michael Mendoza,Current,40907.065500000004,Debit,East Michellechester
3505,Wyatt Carter,Savings,48846.4095,Debit,Kayleeview
3506,Zachary Keller DDS,Current,8172.4965,Debit,Rogerview
3507,Jason Moore,Savings,6787.494,Debit,Stevenport
3508,John Davis,Savings,52067.56800000001,Debit,Darrenhaven
3509,Kyle Shepard,Savings,17857.150500000003,Debit,Crystalhaven
3510,Carol Green,Current,43536.08700000001,Credit,South Jonathanchester
3511,Ellen Sheppard,Savings,14152.960500000001,Credit,East Emilystad
3512,Peter Golden,Savings,8829.155999999999,Debit,North Brian
3513,Alexander Gordon,Savings,34668.4065,Credit,Martinezton
3514,Tom Brock,Current,11040.6345,Debit,Gonzalezmouth
3515,Kristin Riley,Savings,7632.8910000000005,Credit,Port Patricia
3516,Cassandra Hall,Current,41405.238,Debit,Pamelamouth
3517,Charles Johnson,Savings,46306.197,Debit,Daniellehaven
3518,Matthew Cline,Current,43502.025,Credit,New Tanya
3519,Carolyn Russo,Savings,35408.247,Debit,Michaelaberg
3520,Carolyn Horton,Savings,43361.325000000004,Debit,Port Garymouth
3521,Steven Johnson,Current,22712.3715,Debit,North Cory
3522,Donna Curry,Savings,14403.963,Credit,Powellview
3523,Monica Smith,Savings,27477.775500000003,Debit,Lake Kevinmouth
3524,Ronald Price,Savings,20636.5425,Debit,Lake Jason
3525,Michael Stone,Current,8132.6385,Credit,South Nicholas
3526,Nicole Matthews,Current,23883.489,Credit,Lake James
3527,Jacob Beck,Savings,20636.595,Debit,Lake Linda
3528,Elizabeth Nash,Current,20940.255,Debit,West Jasonfort
3529,Jeremiah Walker,Savings,19452.762,Debit,Jennifermouth
3530,Cody Carey,Savings,51729.153000000006,Credit,Port Daniel
3531,Kevin Riley,Savings,3906.0945,Credit,Fosterport
3532,Joseph Melton,Savings,30110.976,Debit,Allenburgh
3533,Matthew Jacobs,Current,15383.938500000002,Credit,South Summer
3534,Donna Cooley,Savings,5871.1485,Debit,Angelaburgh
3535,Brenda Finley MD,Current,10877.506500000001,Credit,South Christopher
3536,Krystal Frederick,Current,5919.070500000001,Credit,Port James
3537,Erik Johnson,Savings,51846.427500000005,Debit,Smithmouth
3538,David Hicks,Savings,14524.072500000002,Credit,Clarkland
3539,Jerry Sanders,Current,3550.1655,Debit,Tinaview
3540,Michele Spencer,Savings,22414.9065,Credit,Allenland
3541,Jill West,Savings,20447.7735,Credit,Lauraton
3542,April Lowe,Current,14849.362500000001,Credit,New Michael
3543,Robert Brooks,Current,21692.601,Debit,New Jamesmouth
3544,Susan Jackson,Current,5195.400000000001,Credit,Marquezshire
3545,Richard Johnson,Current,32022.249000000003,Debit,Michaelbury
3546,Nicholas Hall,Savings,26844.552000000003,Credit,Smithfurt
3547,Dr. Matthew Perez,Current,1414.686,Credit,Wendyland
3548,Timothy Li,Savings,48452.88,Debit,Port Bill
3549,Charles Stevens,Current,25545.481499999998,Debit,Nicholasstad
3550,Danielle Ortiz,Current,51130.6215,Debit,South Megan
3551,William Thornton,Savings,18131.295000000002,Credit,South Michael
3552,Kenneth Robbins,Savings,15444.4395,Debit,West Patrickfort
3553,Rachel Hatfield,Savings,30775.1955,Credit,Hardytown
3554,Tasha Day,Savings,51052.407,Credit,Janiceton
3555,Richard Morris,Savings,47168.94,Debit,Kaylamouth
3556,James Townsend,Current,35319.102,Debit,Port Derekborough
3557,James Robles,Current,45016.8075,Debit,Rodriguezmouth
3558,Theresa Guerra,Current,47273.058000000005,Credit,Medinafort
3559,Mr. John Brown DDS,Current,36371.1285,Debit,New Chadside
3560,Sarah Howard,Savings,15105.6255,Credit,Lake Brian
3561,Beth Smith,Current,28617.340500000002,Debit,North Glennmouth
3562,Natalie Davis,Current,47271.168000000005,Credit,East Amber
3563,Nicholas Robinson,Current,12161.730000000001,Credit,Jamiefurt
3564,Katherine Frederick,Current,51459.16650000001,Debit,New Timothyland
3565,Steven Larsen,Current,29772.582000000002,Debit,Barrystad
3566,Jill Gibbs,Current,5432.469,Credit,Lake Mary
3567,Jennifer Wiggins MD,Savings,46061.6835,Debit,Patriciaton
3568,Danielle Martin,Savings,14259.2625,Debit,West Valeriehaven
3569,Edward Stafford,Current,7917.042,Credit,North Juliemouth
3570,Andrea Haney,Savings,17974.047,Debit,North David
3571,Shelley Perez,Current,40301.751000000004,Debit,West Janetview
3572,Tamara Rodriguez,Current,3778.005,Debit,Port Jennifertown
3573,Deanna Nelson,Current,25828.089,Debit,Adamsbury
3574,Alexa Ayala,Savings,10926.352499999999,Credit,Andrewmouth
3575,Jose Roberson,Savings,23592.093,Credit,West Lindseyland
3576,Cindy Taylor,Current,21709.002000000004,Debit,Rogersfurt
3577,Melissa Hensley,Current,7635.043500000001,Credit,Johnsonville
3578,Paul Vance,Current,23798.418,Debit,Floresland
3579,Jim Estes,Savings,9058.035000000002,Credit,West Cesarchester
3580,Cassandra Lopez,Current,48128.01,Credit,North Sarahmouth
3581,Alan Howard,Savings,48693.8235,Debit,New Jennifertown
3582,Brett George,Current,44601.76350000001,Credit,Williamtown
3583,Kendra Simpson,Current,44284.92600000001,Debit,Port Dwayneville
3584,Austin Harvey,Savings,2001.3105,Debit,North Ellenborough
3585,Steve Davis,Current,22486.768500000002,Credit,Walkerfort
3586,Justin Mendez,Savings,34859.601,Debit,North Ryanborough
3587,Isaac Carter,Current,11598.300000000001,Credit,Johnsonberg
3588,Deborah Gibson,Current,11862.711,Credit,East Natalie
3589,Elizabeth Hale,Current,33808.719,Debit,South Luis
3590,Stephanie Dennis,Current,50454.7995,Debit,West Brandonview
3591,Tanner Taylor,Current,12556.467,Debit,Port Brittany
3592,Joseph Russo,Current,18106.515,Credit,Juarezfurt
3593,Steven Parrish,Savings,41935.53,Debit,Port Kimberly
3594,Rebecca Howell,Savings,9317.290500000001,Debit,Port Kaylaborough
3595,Erik Carroll,Current,11272.3275,Credit,Joseburgh
3596,Lynn Hardy,Current,11279.8875,Debit,Lyonsborough
3597,Brent Miles,Current,44502.024,Credit,Sandovalside
3598,Robert Lee,Savings,2869.6394999999998,Credit,East Danielton
3599,Pamela Baker,Savings,17982.1635,Debit,New Stephenville
3600,Jessica Baker,Current,13084.354500000001,Credit,Moorefort
3601,Kathy Woods,Savings,47464.0215,Credit,West Stephanieberg
3602,Susan Ramirez,Current,40910.0475,Credit,South Kennethmouth
3603,Rebecca Olson,Current,7375.032,Credit,Jacksonhaven
3604,Jesse Gillespie,Savings,5064.633,Credit,Dominguezberg
3605,Colleen Ryan,Current,5461.9845000000005,Debit,North Autumnside
3606,Dana Bruce,Current,19513.494,Credit,South Danielle
3607,Christopher Coleman,Savings,31884.300000000003,Debit,Lake Katherine
3608,Daniel Gray,Current,26788.608,Credit,Ellishaven
3609,Steven Cook,Current,28110.9885,Credit,South Alec
3610,Jillian Reyes,Current,44561.055,Debit,New Blakechester
3611,Lindsey Espinoza,Savings,8348.991,Credit,Skinnerland
3612,John Parker,Current,33430.0155,Debit,West Williamhaven
3613,Kimberly Pittman,Current,20483.147999999997,Debit,Georgemouth
3614,Kristy Wallace,Current,33543.205500000004,Debit,Zacharymouth
3615,Sally Williams,Savings,9494.1105,Credit,Blackton
3616,Timothy Pennington,Savings,34344.890999999996,Debit,Wileyburgh
3617,Sandra Wilson,Savings,28312.147500000003,Debit,Kathrynchester
3618,Jeffery Payne,Savings,14251.671,Credit,Johnburgh
3619,David Cortez,Savings,51583.3395,Credit,New Kennethfurt
3620,Barbara Ayers,Savings,44887.804500000006,Credit,New Erin
3621,David Coleman,Savings,44035.845,Debit,Port Jennifermouth
3622,Mary Miller,Savings,29854.660499999998,Debit,New Gregoryland
3623,Michael Mitchell,Current,27803.1495,Debit,Jeffreyhaven
3624,Sara Jones,Current,12681.112500000001,Credit,West Shawn
3625,Tammy Ramos,Current,43562.5155,Credit,West Robertmouth
